"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp_","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_formosa","vcr_formosa","compatibilidad_con_formosa","valor_estrategico_para_formosa","indice_recuperacion_de_posiciones_formosa","indice_oportunidades_cercanas_formosa","indice_objetivos_factibles_formosa","indice_apuestas_ambiciosas_formosa","top_20_criterios_formosa","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.131425","2648","Creció / Se mantuvo","4238686.866120","3840.412760","0.676941","2.209340","-0.585419","1","1.416312","0.880060","0.366507","Recuperación de posiciones, Trayectoria productiva","1390","324","0.100505"
"871680","Wheelbarrows, hand-carts, rickshaws","Los demas vehiculos no automoviles","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.232893","2065","Creció mucho / Creció","15349802.942623","3.286348","0.000329","-0.279778","0.642914","0","-0.043973","0.120065","0.263601","","s.d.","s.d.","0.116009"
"871690","Trailer parts nes","Vehiculos no automoviles y remolques, partes y piezas","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","1.040082","750","Creció mucho / Creció mucho","52446796.964481","0.000000","0.000000","-0.412579","1.788996","0","0.173002","0.575871","0.941295","","s.d.","s.d.","0.069802"
"880190","Balloons, non-powered aircraft","Globos y dirigibles y demas aparatos de navegacion aerea, sin motor.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.242842","2042","Se mantuvo / Se mantuvo","241351.393443","0.000000","0.000000","0.663874","0.301285","0","0.549253","0.473813","0.395451","","0","0","0.153633"
"880211","Helicopters <2,000kg","Helicopteros, de peso, en vacio, inferior o igual a 2.000 kg.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.533393","3242","Decreció / Decreció","9471638.344262","0.000000","0.000000","0.579297","-0.222375","0","0.307693","0.131808","-0.059628","","0","0","0.153633"
"880212","Helicopters >2,000kg","Helicopteros, de peso, en vacio, superior a 2.000 kg.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.720303","3468","Decreció mucho / Decreció mucho","43165819.054645","0.000000","0.000000","1.324856","-0.360773","0","0.783215","0.428112","0.055033","","0","0","0.153633"
"880220","Fixed wing aircraft, <2,000kg","Aviones y demas vehiculos aereos, de peso en vacio, inferior o igual a","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.367766","1831","Decreció / Decreció","9759046.688525","0.000000","0.000000","-0.235214","0.717564","0","0.015639","0.188705","0.344281","","0","0","0.153633"
"880230","Fixed wing aircraft, 2,000-15,000 kg","Aviones y demas vehiculos aereos, de peso en vacio, superior a 2000 kg","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.391341","1795","Decreció mucho / Decreció mucho","62454613.243169","0.000000","0.000000","0.286746","-0.018584","0","0.236140","0.195570","0.175496","","0","0","0.153633"
"880240","Fixed wing aircraft, >15,000kg","Aviones y demas vehiculos aereos, de peso en vacio, superior a 15000 k","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.791064","1123","Decreció mucho / Decreció mucho","820537893.814208","227088.549479","0.492044","1.024178","-0.471395","1","0.701752","0.465761","0.292892","Recuperación de posiciones, Trayectoria productiva","0","0","0.153633"
"880250","Spacecraft, satellites & their launch vehicles","Nave espacial, satélites y sus vehículos de lanzamiento","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","1.862382","70","Decreció mucho / Decreció mucho","22356239.576503","0.000000","0.000000","-0.186351","-0.751923","0","-0.094592","-0.076992","0.071325","","0","0","0.153633"
"880310","Aircraft propellers, rotors","Helices y rotores, y sus partes, de los aparatos de pdas. 88.01 u 88.0","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.078425","2327","Creció / Decreció","8624700.385246","22.396731","0.004472","0.793660","-0.275122","0","0.508380","0.312301","0.133899","","0","0","0.153633"
"880320","Aircraft under-carriages","Trenes de aterrizaje y sus partes, de los aparatos pdas. 88.01 u 88.02","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.832524","1054","Creció mucho / Creció mucho","50404969.254098","0.682570","0.000025","0.080784","-0.036500","0","0.132501","0.152496","0.215941","","0","0","0.153633"
"880330","Aircraft parts nes","Las demas partes de aviones o de helicopteros","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.511773","1610","Creció mucho / Creció mucho","462545874.775956","379.895426","0.001482","0.082150","1.431361","0","0.394954","0.618817","0.796701","","0","0","0.153633"
"880390","Parts of balloons, spacecraft","Las demas partes de los aparatos de las pdas. 88.01 u 88.02","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.272143","2870","Creció / Decreció","23181593.576503","0.000000","0.000000","0.394606","0.364840","0","0.321978","0.284175","0.214524","","0","0","0.153633"
"880400","Parachutes","Paracaidas, incluidos los paracaidas dirigibles y los giratorios; part","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.014839","2430","Creció / Decreció","1958439.617486","0.000000","0.000000","0.670392","0.589917","0","0.588742","0.543893","0.470290","","s.d.","s.d.","0.226114"
"880510","Aircraft launching gear","Aparatos y dispositivos para el lanzamiento de aeronaves y sus partes;","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.305063","1936","Decreció / Decreció","1604388.357924","0.000000","0.000000","0.374324","-0.441593","0","0.204215","0.078364","-0.010154","","0","0","0.153633"
"880520","Flight simulators","Simuladores de vuelo y sus partes","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.197040","2149","Creció / Decreció","9453777.229508","35.951144","0.006159","0.065696","-1.892766","0","-0.312862","-0.600064","-0.782776","","0","0","0.153633"
"890110","Cruise ships, excursion & ferry boats","Transatlanticos, barcos para excursiones y barcos similares proyectado","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.107612","2611","Creció mucho / Creció mucho","70595564.226776","0.000000","0.000000","-0.175777","0.318800","0","-0.070045","0.007550","0.063824","","s.d.","s.d.","0.061978"
"890120","Tankers","Barcos-cisternas.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.169387","2718","Creció mucho / Creció mucho","192461706.387978","0.000000","0.000000","-1.520595","-0.265171","0","-1.134389","-0.878515","-0.617852","","s.d.","s.d.","0.061978"
"890130","Refrigerated vessels","Barcos-frigorifico, excepto los de la subpartida 890120","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","1.030697","762","Creció / Creció","1924039.245902","0.000000","0.000000","-0.857457","-0.623334","0","-0.621817","-0.492291","-0.280063","","s.d.","s.d.","0.061978"
"890190","Cargo vessels, not tanker or refrigerated","Los demas barcos para el transporte de mercancias y los demas barcos p","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.784063","3538","Decreció mucho / Decreció mucho","236765333.693989","0.000000","0.000000","-0.368597","-0.785856","0","-0.493596","-0.576958","-0.660230","","s.d.","s.d.","0.061978"
"890200","Fishing vessels & factory ships","Barcos de pesca; barcos factoria y demas barcos para el tratamiento o","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.794980","3555","Decreció mucho / Decreció mucho","7417777.767760","0.000000","0.000000","-0.229927","-0.372748","0","-0.314997","-0.364672","-0.435460","","s.d.","s.d.","0.061978"
"890310","Inflatable pleasure craft","Embarcaciones inflables.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.199885","2137","Creció / Se mantuvo","2920734.393443","1758.099024","1.104579","0.107437","0.763980","0","","","","","0","0","0.071783"
"890391","Sailboats","Barcos de vela para deportes, incluso con motor auxiliar","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.348851","1866","Creció mucho / Creció","11067394.281421","0.000000","0.000000","0.044237","0.681319","0","0.202115","0.312908","0.407078","","0","0","0.071783"
"890392","Motorboats","Barcos con motor, de recreo o deporte, excepto con motores fuera de bo","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.061627","2355","Creció mucho / Creció mucho","57584261.437159","0.000000","0.000000","0.132024","0.556797","0","0.209939","0.270135","0.305573","","0","0","0.071783"
"890399","Rowing boats, canoes","Yates y embarcaciones de recreo y trabajo","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.138147","2247","Creció mucho / Creció mucho","16110938.524590","0.000000","0.000000","0.249426","0.015156","0","0.191444","0.150740","0.116185","","0","0","0.071783"
"890400","Tugs and pusher craft","Remolcadores y barcos empujadores.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-1.056812","3889","Decreció mucho / Decreció mucho","24688773.450820","0.000000","0.000000","0.192800","-0.290982","0","-0.028918","-0.163965","-0.337305","","s.d.","s.d.","0.061978"
"890510","Dredgers","Dragas.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-1.339323","4166","Decreció / Decreció","-3963690.363388","0.000000","0.000000","2.021394","-1.110738","0","1.058896","0.421040","-0.228245","","s.d.","s.d.","0.061978"
"890520","Floating, submersible drilling platform","Plataformas de perforacion o de explotacion, flotantes o sumergibles.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-1.778052","4461","Decreció mucho / Decreció mucho","105299535.319672","0.000000","0.000000","-0.397190","-1.508832","0","-0.757605","-0.993394","-1.242644","","s.d.","s.d.","0.061978"
"890590","Floating docks, special function vessels","Los demas barcos-faro, barcos-bomba y demas barcos navegacion accesori","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-1.290944","4122","Decreció mucho / Decreció mucho","70789000.797814","0.000000","0.000000","0.188323","-0.992548","0","-0.195778","-0.446872","-0.712886","","s.d.","s.d.","0.061978"
"890600","Warships, lifeboats","Los demas barcos, incluidos los barcos de guerra y los barcos de salva","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.274218","2875","Decreció mucho / Decreció mucho","28891836.098361","0.000000","0.000000","-0.106730","-0.059320","0","-0.113997","-0.115260","-0.127267","","s.d.","s.d.","0.061978"
"890710","Inflatable rafts","Balsas inflables.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.119835","2627","Creció / Creció","2544356.169399","0.000000","0.000000","0.495370","0.110617","0","0.356899","0.268426","0.168430","","s.d.","s.d.","0.061978"
"890790","Buoys, beacons, pontoons","Los demas artefactos flotantes","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-0.586295","3296","Decreció mucho / Decreció mucho","4508109.896175","0.055334","0.000020","0.597663","0.114966","0","0.382728","0.251126","0.084460","","s.d.","s.d.","0.061978"
"890800","Scrapping vessels","Barcos y demas artefactos flotantes para desguace.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","-1.397723","4221","Se mantuvo / Decreció","9951417.248634","0.000000","0.000000","1.103305","-1.346394","0","0.363263","-0.129244","-0.624316","","s.d.","s.d.","0.061978"
"900110","Optical fibres, not telecomm","Fibras opticas, haces y cables de fibras opticas","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.689783","1298","Creció mucho / Creció mucho","12782387.136612","0.000000","0.000000","-0.688465","0.539821","0","-0.304983","-0.051828","0.208826","","0","0","0.301761"
"900120","Sheets/plates of polarising material","Materias polarizantes en hojas o en placas","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","2.924970","3","Decreció mucho / Decreció mucho","38043381.601093","0.000000","0.000000","-2.779852","-2.701544","0","-2.193708","-1.896721","-1.318408","","0","0","0.301761"
"900130","Contact lenses","Lentes de contacto","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.057863","721","Creció mucho / Creció mucho","40277955.669399","0.000000","0.000000","-0.056099","0.051123","0","0.076741","0.148523","0.270641","","0","0","0.301761"
"900140","Spectacle lenses of glass","Lentes de vidrio para gafas, sin montar","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.403930","1771","Decreció / Decreció","1951786.065574","0.000000","0.000000","-0.495228","1.064355","0","-0.093396","0.185500","0.431374","","0","0","0.301761"
"900150","Spectacle lenses of other materials","Lentes de otras materias para gafas, sin montar.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.250754","2030","Creció mucho / Creció","32475414.663934","0.000000","0.000000","-0.598650","0.774382","0","-0.239104","0.009322","0.231565","","0","0","0.301761"
"900190","Prisms, mirrors & optical elements, unmounted","Los demas elementos de optica de cualquier materia, sin montar, excep.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.673321","125","Creció mucho / Creció mucho","51192527.953552","0.000000","0.000000","-1.026576","0.252239","0","-0.500823","-0.174006","0.223865","","0","0","0.301761"
"900211","Lenses for camera or projector","Objetivos, para tomavistas, proyectores o ampliadoras o reduct. fotogr","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.612940","1433","Decreció mucho / Decreció mucho","35594417.344262","0.550044","0.000030","-1.294470","0.479538","0","-0.748927","-0.387456","-0.019314","","0","0","0.301761"
"900219","Objective lenses, nes","Los demas objetivos, montados, para instrumentos o aparatos.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.131904","2258","Creció mucho / Creció mucho","31724428.789618","0.000000","0.000000","-1.728908","-0.233889","0","-1.243823","-0.926530","-0.590947","","0","0","0.301761"
"900220","Optical filters","Filtros montados para instrumentos o aparatos de optica.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.161332","582","Creció / Decreció","2667170.297814","0.000000","0.000000","-0.957561","0.685755","0","-0.417009","-0.064567","0.311654","","0","0","0.301761"
"900290","Mounted lenses, prisms, optical elements","Los demas lentes, prismas, espejos y demas elementos de optica, montad","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.617925","1424","Creció mucho / Creció","15467366.740437","0.227331","0.000028","-0.968271","0.922393","0","-0.431518","-0.068609","0.279077","","0","0","0.301761"
"900311","Plastic spectacle frames & mountings","Monturas (armazones) de plastico","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.108664","2293","Creció / Decreció","17188643.882514","0.000000","0.000000","-0.766344","0.566066","0","-0.412361","-0.168749","0.051992","","0","0","0.301761"
"900319","Spectacle frames & mountings, not plastic","Marcos para anteojos de otras materias.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.241014","2049","Creció mucho / Creció","14133721.939891","0.000000","0.000000","-1.097432","0.742873","0","-0.595526","-0.252558","0.065317","","0","0","0.301761"
"900390","Parts of spectacle frames & mountings","Partes de monturas de gafas o articulos similares.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.197479","2767","Creció / Decreció","3211468.557377","0.000000","0.000000","-0.985364","0.299777","0","-0.649547","-0.417382","-0.210079","","0","0","0.301761"
"900410","Sunglasses","Gafas (anteojos) de sol","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.032518","2407","Creció mucho / Creció","37967894.202186","0.000000","0.000000","-1.490275","-0.762763","0","-1.192493","-1.007227","-0.782196","","0","0","0.301761"
"900490","Spectacles, goggles","Las demas gafas correctoras, protectoras u otras","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.471233","1670","Creció mucho / Creció","14617696.418033","0.000000","0.000000","-0.913106","0.156612","0","-0.560729","-0.331054","-0.085648","","0","0","0.301761"
"900510","Binoculars","Gemelos y primaticos.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.915987","926","Decreció / Decreció","4720341.540984","0.000000","0.000000","-0.672746","1.388457","0","-0.101632","0.286985","0.651979","","0","0","0.301761"
"900580","Telescopes","Los demas instrumentos de astronomia y sus armaduras.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.667191","1336","Creció / Creció","3319378.685792","0.000000","0.000000","-0.326964","1.228636","0","0.083572","0.366620","0.621595","","0","0","0.301761"
"900590","Parts/accessories for binoculars, telescopes","Partes y accesorios de instrumentos de astronomia, gemelos y prismatic","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.654488","1362","Creció / Se mantuvo","1104035.901639","0.000000","0.000000","0.194580","0.827821","0","0.367219","0.485201","0.594515","","0","0","0.301761"
"900610","Cameras for preparing printing plates","Aparatos fotograficos del tipo de los utilizados para la preparacion d","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.355829","2993","Decreció / Decreció","-22120.035519","0.000000","0.000000","2.963901","-2.270312","0","1.585085","0.633967","-0.221427","","0","0","0.301761"
"900630","Special use cameras: underwater, aerial","Aparatos especiales para fotografia submarina o aerea, para examen med","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.254024","2023","Decreció / Decreció","1247205.505464","0.000000","0.000000","0.759207","-0.853750","0","0.386097","0.118894","-0.092920","","0","0","0.301761"
"900640","Instant print cameras","Aparatos fotograficos con autorrevelado.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.442775","1709","Creció mucho / Creció","3622028.057377","0.000000","0.000000","-0.982675","-0.481311","0","-0.739857","-0.593380","-0.400699","","0","0","0.301761"
"900651","Cameras, single lens, roll film <=35mm","Los demas aparatos fotograficos, con visor reflexion a traves del obje","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.838244","1049","Decreció / Decreció","205820.281421","0.000000","0.000000","-0.613873","0.193825","0","-0.307121","-0.113361","0.112621","","0","0","0.301761"
"900652","Cameras for roll film w<35mm","Los demas aparatos fotograficos, p. peliculas en rollo ancho inf. a 35","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.123976","2272","Decreció / Decreció","71137.002732","0.000000","0.000000","-0.307226","0.333609","0","-0.135939","-0.018254","0.088950","","0","0","0.301761"
"900653","Cameras for 35mm roll film","Los demas aparatos fotograficos p. peliculas en rollo ancho igual a 35","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.320383","394","Decreció / Decreció","453686.631148","0.000000","0.000000","-0.803816","1.762593","0","-0.078115","0.413057","0.882118","","0","0","0.301761"
"900659","Photographic cameras","Los demas aparatos fotograficos con autorrevelado.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.459357","1682","Creció / Creció","3107995.887978","0.000000","0.000000","-0.450018","0.473100","0","-0.174457","0.009480","0.192729","","0","0","0.301761"
"900661","Photographic flashlight apparatus","Aparatos con tubo de descarga para la produccion de destellos (flashes","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.304188","411","Creció / Se mantuvo","1838641.707650","0.000000","0.000000","-1.418749","0.419980","0","-0.778710","-0.366753","0.089414","","0","0","0.301761"
"900669","Photographic flashlight apparatus, nes","Los demas aparatos y dispositivos para produccion de destellos en foto","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.039887","2517","Decreció / Decreció","665637.038251","0.000000","0.000000","-0.834512","-0.517009","0","-0.691549","-0.604192","-0.492979","","0","0","0.301761"
"900691","Parts/accessories for photo cameras","Partes y accesorios de aparatos fotograficos.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.130575","2646","Decreció mucho / Decreció mucho","5091298.314208","0.210574","0.000071","-0.964488","-0.241149","0","-0.736429","-0.586232","-0.430507","","0","0","0.301761"
"900699","Parts/accessories for flashlights/bulbs","Las demas partes y accesorios de aparatos y dispositivos p. producc. d","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.114431","2285","Decreció / Decreció","1461011.090164","0.000000","0.000000","-0.801395","0.382013","0","-0.473130","-0.249828","-0.039905","","0","0","0.301761"
"900719","Cinematographic cameras for film >16mm wide","Las demas camaras, incluso con grabadores o reproductores de sonido.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.355425","1852","Decreció / Decreció","537399.521858","0.000000","0.000000","0.713602","0.321870","0","0.599438","0.522769","0.447779","","0","0","0.301761"
"900729","Cinematographic projectors for film of w >16mm","Proyectores cinematográficos para la película de W> 16 mm","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.198721","2145","Decreció / Decreció","1123395.898907","0.000000","0.000000","-0.688006","-0.300789","0","-0.521890","-0.419471","-0.292077","","0","0","0.301761"
"900791","Parts and accessories for cinematographic cameras","Partes y accesorios de camaras cinematograficas.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.662372","1345","Decreció / Decreció","2284560.273224","0.000000","0.000000","0.265977","0.149185","0","0.282258","0.284559","0.312519","","0","0","0.301761"
"900792","Parts and accessories for cinematographic projectors","Partes y accesorios de proyectores cinematograficos.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.886427","972","Decreció / Decreció","736958.879781","0.000000","0.000000","-0.705362","0.626937","0","-0.279723","-0.000289","0.292120","","0","0","0.301761"
"900830","Image projectors, except slide/microform","Los demas proyectores de imagen fija","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.494541","1642","Creció / Creció","2069533.322404","0.000000","0.000000","-0.658217","0.685511","0","-0.274196","-0.014998","0.234650","","0","0","0.301761"
"900840","Photographic enlargers and reducers, other than cine","Ampliadores o reductoras, fotograficas.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.754144","3496","Decreció / Decreció","94.035519","0.000000","0.000000","-0.896406","-3.601620","0","-1.423223","-1.821892","-2.078187","","0","0","0.301761"
"900890","Parts and accessories of image projectors, non-cine","Partes y accesorios de proyectores de imagen fija; de ampliadoras o re","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.733595","1225","Decreció / Decreció","649392.691257","0.000000","0.000000","-0.593865","0.689780","0","-0.204390","0.054530","0.315640","","0","0","0.301761"
"900911","Electrostatic photo-copyers, direct process","Fotocopiadoras electrostaticas, con reproduccion directa del original.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.963690","48","Decreció / Se mantuvo","3644.109290","0.000000","0.000000","-1.271749","-1.115424","0","-0.916940","-0.731719","-0.392543","","0","0","0.189697"
"900912","Electrostatic photo-copyers, indirect process","Fotocopiadoras electrostaticas, con reproduccion original mediante sop","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.165657","2204","Creció mucho / Creció mucho","6180127.101093","0.601635","0.000122","-0.228446","-0.006775","0","-0.144701","-0.091746","-0.030168","","0","0","0.189697"
"900921","Photo-copying equipment with an optical system, nes","Las demas fotocopiadoras opticas.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.807891","1098","Decreció / Se mantuvo","468.959016","0.000000","0.000000","0.502819","-1.878426","0","0.057077","-0.284856","-0.492473","","0","0","0.189697"
"900990","Parts and accessories for photo-copying apparatus","Partes y accesorios de fotocopiadoras","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.015839","782","Decreció / Decreció","3806.934426","0.000000","0.000000","-1.115764","-1.107723","0","-0.900996","-0.793209","-0.579245","","0","0","0.189697"
"901010","Equipment for automatic development of photo film","Aparatos y material para revelado automatico de peliculas fotograficas","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.805024","1104","Decreció / Decreció","398551.002732","0.000000","0.000000","-0.082714","1.245264","0","0.271655","0.515239","0.736811","","0","0","0.301761"
"901020","Equipment for photographic laboratories nes","Equipo para laboratorios fotográficos otros","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","2.241853","13","Creció mucho / Creció mucho","287016220.751366","0.000000","0.000000","-0.234958","-0.896403","0","-0.119566","-0.094942","0.086595","","0","0","0.301761"
"901030","Projection screens","Pantallas de proyección","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.939062","898","Decreció / Decreció","1577133.754098","0.000000","0.000000","-0.407664","1.550773","0","0.118696","0.479798","0.810314","","0","0","0.301761"
"901090","Parts and accessories for photo laboratory equipment","Partes y accesorios de aparatos y material p. laborat. fotograf. o cin","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.415703","1752","Decreció / Decreció","792210.661202","0.000000","0.000000","0.077275","0.217028","0","0.139068","0.176953","0.224771","","0","0","0.301761"
"901110","Stereoscopic microscopes","Microscopios estereoscopicos.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.230792","2073","Decreció mucho / Decreció mucho","6102070.622951","0.000000","0.000000","-0.537009","-1.908554","0","-0.734538","-0.901880","-0.962254","","0","0","0.301761"
"901120","Microscopes, for photomicrography","Los demas microscopios para microfotografia, microcinematografia o mic","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.011739","789","Creció / Creció","971129.685792","0.000000","0.000000","-0.146167","0.552255","0","0.109308","0.271967","0.457600","","0","0","0.301761"
