"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp_","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_mendoza","vcr_mendoza","compatibilidad_con_mendoza","valor_estrategico_para_mendoza","indice_recuperacion_de_posiciones_mendoza","indice_oportunidades_cercanas_mendoza","indice_objetivos_factibles_mendoza","indice_apuestas_ambiciosas_mendoza","top_20_criterios_mendoza","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.131425","2648","Creció / Se mantuvo","4238686.866120","73353.082214","0.598397","1.284683","-0.594031","0","0.767329","0.531783","0.085235","","581","191","0.100505"
"284330","Gold compounds","Compuestos de oro","Químicos"," VI Productos químicos y aliados","0.408026","1765","Creció mucho / Creció","8542009.000000","0.000000","0.000000","-1.040033","0.360755","0","-0.615069","-0.400224","-0.047664","","76","7","0.149762"
"284390","Precious metal compounds, nes","Los demas compuestos; amalgamas de metales preciosos","Químicos"," VI Productos químicos y aliados","1.007648","798","Creció mucho / Creció","18192397.163934","0.000000","0.000000","-0.352230","0.059367","0","-0.133923","0.022645","0.172958","","76","7","0.149762"
"284410","Natural uranium","Uranio natural y sus compuestos; aleaciones y prod. que contengan uran","Químicos"," VI Productos químicos y aliados","-0.624965","3359","Decreció mucho / Decreció mucho","22875709.092896","46.305135","0.000189","1.626767","-2.470454","0","0.582150","0.152116","-0.779915","","s.d.","s.d.","0.201115"
"284420","Uranium (enriched), plutonium","Uranio enriquecido en u235 y sus compuestos; plutonio y sus compuestos","Químicos"," VI Productos químicos y aliados","0.123002","2273","Decreció mucho / Decreció mucho","33666784.508197","0.000000","0.000000","-0.026584","-0.576859","0","-0.121681","-0.134236","-0.236811","","s.d.","s.d.","0.201115"
"284430","Uranium (depleted), thorium","Uranio empobrecido en u235 y sus compuestos; torio y sus compuestos; a","Químicos"," VI Productos químicos y aliados","1.282276","442","Se mantuvo / Se mantuvo","587908.188525","53.581996","0.008691","-0.317813","0.526720","0","0.011102","0.213338","0.462249","","s.d.","s.d.","0.201115"
"284440","Radioactives, nes","Elementos e isotopos y compuestos radiactivos; excepto de las partidas","Químicos"," VI Productos químicos y aliados","0.441598","1711","Creció / Creció","6244651.904372","748.920400","0.006287","0.699618","-0.336197","0","0.466653","0.389060","0.168996","","s.d.","s.d.","0.201115"
"284450","Spent nuclear reactor fuel","Cartuchos agotados (irradiados) de reactores nucleares.","Químicos"," VI Productos químicos y aliados","-0.876072","3665","Se mantuvo / Se mantuvo","65739.125683","0.000000","0.000000","1.037449","-2.255044","0","0.187598","-0.168379","-0.922553","","288","10","0.111024"
"284510","Heavy water","Agua pesada (oxido de deuterio).","Químicos"," VI Productos químicos y aliados","0.806733","1100","Creció / Creció","389270.275956","0.000000","0.000000","0.638243","-1.368565","0","0.253730","0.170239","-0.222698","","76","7","0.149762"
"284590","Isotopes, nes","Los demas isotopos, sus compuestos inorganicos u organicos.","Químicos"," VI Productos químicos y aliados","1.394488","318","Creció / Creció","2730003.068306","0.000000","0.000000","-0.181388","0.152967","0","0.043071","0.217376","0.363041","","76","7","0.149762"
"284610","Cerium compounds","Compuestos de cerio.","Químicos"," VI Productos químicos y aliados","1.355601","356","Decreció / Decreció","1549914.013661","0.000000","0.000000","-1.536363","-0.005606","0","-0.941015","-0.575281","-0.124531","","76","7","0.149762"
"284690","Compounds of rare-earths","Los demas compuestos inorganicos u organicos, de los metales tierras r","Químicos"," VI Productos químicos y aliados","1.152792","596","Creció / Creció","5974367.691257","0.000000","0.000000","-1.674919","-0.127962","0","-1.082756","-0.722637","-0.271861","","76","7","0.149762"
"284700","Hydrogen peroxide","Peroxido de hidrogeno (agua oxigenada), incluso solidificada con urea","Químicos"," VI Productos químicos y aliados","0.281584","1978","Creció / Creció","4225166.396175","0.000000","0.000000","0.438664","0.449476","0","0.425119","0.409951","0.404260","","76","7","0.149762"
"284890","Phosphides","Fósfuros","Químicos"," VI Productos químicos y aliados","0.828593","1061","Decreció / Decreció","11941.336066","0.000000","0.000000","-1.059700","-0.839196","0","-0.826770","-0.626915","-0.488400","","76","7","0.149762"
"284910","Calcium carbide","Carburo de calcio","Químicos"," VI Productos químicos y aliados","0.018495","2424","Decreció / Decreció","-1468358.699454","367.358968","0.019109","0.629056","-0.002307","0","0.441728","0.349103","0.192303","","76","7","0.149762"
"284920","Silicon carbide","Carburos de silicio.","Químicos"," VI Productos químicos y aliados","-0.230530","2815","Decreció / Decreció","5175795.620219","0.000000","0.000000","-0.425997","-0.544453","0","-0.430141","-0.416517","-0.430435","","76","7","0.149762"
"284990","Carbides, nes","Los demas carburos, aunque no sean de constitucion quimica definida.","Químicos"," VI Productos químicos y aliados","1.255491","467","Creció / Creció","5696719.863388","0.000000","0.000000","-0.919051","-0.483051","0","-0.614397","-0.375143","-0.179215","","76","7","0.149762"
"285000","Hydrides, nitrides, azides, silicides, borides","Hidruros, nitruros, aziduros (azidas), siliciuros y boruros, aunque no","Químicos"," VI Productos químicos y aliados","1.085057","676","Creció / Creció","3953977.642077","394884.986022","7.800709","-1.187158","-0.290590","0","","","","","76","7","0.149762"
"285100","Inorganic compounds, nes","Los demas compuestos inorganicos (incluida el agua destilada, de condu","Químicos"," VI Productos químicos y aliados","1.707318","108","Creció mucho / Creció mucho","17584204.103825","2.366667","0.000012","-1.857675","-0.701966","0","-1.270034","-0.855749","-0.446358","","76","7","0.149762"
"290110","Saturated acyclic hydrocarbons","Hidrocarburos aciclicos, saturados.","Químicos"," VI Productos químicos y aliados","0.406244","1766","Creció mucho / Creció mucho","25684835.385246","12.258335","0.000040","0.122580","-1.167559","0","-0.107081","-0.143222","-0.387067","","76","7","0.149762"
"290121","Ethylene","Etileno.","Químicos"," VI Productos químicos y aliados","0.350283","1863","Creció mucho / Decreció","46202967.972678","368.909358","0.000677","-0.234745","0.318575","0","-0.065578","0.020591","0.160506","","76","7","0.149762"
"290122","Propene","Propeno (propileno).","Químicos"," VI Productos químicos y aliados","0.501928","1626","Decreció mucho / Decreció mucho","44080388.598361","0.000000","0.000000","0.759642","0.848235","0","0.751589","0.730247","0.735080","","76","7","0.149762"
"290123","Butene and isomers","Buteno (butileno) y sus isomeros.","Químicos"," VI Productos químicos y aliados","0.804795","1105","Decreció / Decreció","5211440.415301","0.000000","0.000000","-0.321590","0.268862","0","-0.090861","0.051300","0.225710","","76","7","0.149762"
"290124","Buta-1, 3-diene and isoprene","Buta-1,3-dieno e isopreno.","Químicos"," VI Productos químicos y aliados","0.505531","1621","Decreció / Decreció","18251535.106557","0.000000","0.000000","-0.127552","0.447046","0","0.050676","0.142714","0.289288","","76","7","0.149762"
"290129","Unsaturated acyclic hydrocarbons, nes","Los demas hidrocarburos aciclicos no saturados.","Químicos"," VI Productos químicos y aliados","0.241717","2045","Decreció / Decreció","14318710.819672","161.401703","0.001006","1.230383","-0.959857","0","0.693469","0.485090","-0.002392","","76","7","0.149762"
"290211","Cyclohexane","Ciclohexano.","Químicos"," VI Productos químicos y aliados","0.844733","1037","Decreció mucho / Decreció mucho","893342.103825","0.000000","0.000000","0.007960","0.498664","0","0.189778","0.297991","0.437970","","76","7","0.149762"
"290219","Cyclanes, cyclenes and cycloterpenes nes","Los demas hidrocarburos ciclanicos, ciclenicos o cicloterpenicos.","Químicos"," VI Productos químicos y aliados","1.292209","430","Creció / Decreció","6954498.595628","0.000000","0.000000","-0.643916","0.891481","0","-0.143224","0.127158","0.531044","","76","7","0.149762"
"290220","Benzene","Benceno.","Químicos"," VI Productos químicos y aliados","0.535867","1562","Decreció mucho / Decreció mucho","47764998.327869","0.000000","0.000000","-0.268819","0.236192","0","-0.087348","0.018371","0.159607","","76","7","0.149762"
"290230","Toluene","Tolueno (metilbenceno)","Químicos"," VI Productos químicos y aliados","0.558492","1530","Decreció mucho / Decreció mucho","10501358.232240","0.000000","0.000000","0.043398","-0.221334","0","0.041961","0.080234","0.053042","","76","7","0.149762"
"290241","O-xylene","O-xileno.","Químicos"," VI Productos químicos y aliados","0.838603","1048","Decreció / Decreció","3701346.704918","0.000000","0.000000","-0.440481","0.004401","0","-0.223596","-0.073444","0.079487","","76","7","0.149762"
"290242","M-xylene","M-xileno.","Químicos"," VI Productos químicos y aliados","0.351427","1860","Decreció / Decreció","1401837.098361","0.000000","0.000000","-0.545346","-1.242109","0","-0.595021","-0.540182","-0.634696","","76","7","0.149762"
"290243","P-xylene","P-xileno.","Químicos"," VI Productos químicos y aliados","0.313592","1926","Creció mucho / Creció mucho","132610842.732240","0.000000","0.000000","-0.749738","-1.011619","0","-0.695781","-0.602542","-0.601752","","76","7","0.149762"
"290244","Mixed xylene isomers","Mezclas de isomeros del xileno.","Químicos"," VI Productos químicos y aliados","-0.054848","2532","Decreció mucho / Decreció mucho","-596635.336066","0.000000","0.000000","0.660479","-0.322712","0","0.392308","0.271616","0.039211","","76","7","0.149762"
"290250","Styrene","Estireno.","Químicos"," VI Productos químicos y aliados","0.736763","1221","Decreció mucho / Decreció mucho","61129078.098361","0.000000","0.000000","-0.050349","-0.244254","0","-0.010418","0.058598","0.059172","","76","7","0.149762"
"290260","Ethylbenzene","Etilbenceno.","Químicos"," VI Productos químicos y aliados","1.874574","65","Creció / Creció","3133837.262295","0.000000","0.000000","-0.913455","-1.801301","0","-0.812221","-0.577811","-0.615979","","76","7","0.149762"
"290270","Cumene","Cumeno.","Químicos"," VI Productos químicos y aliados","1.561981","194","Decreció mucho / Decreció mucho","9600643.005464","0.000000","0.000000","-0.611485","-1.346138","0","-0.541069","-0.360455","-0.398712","","76","7","0.149762"
"290290","Cyclic hydrocarbons, nes","Los demas ciclanicos, ciclenicos o cicloterpenicos.","Químicos"," VI Productos químicos y aliados","0.366299","1832","Decreció / Decreció","7415510.379781","0.000000","0.000000","-0.957605","0.692215","0","-0.495250","-0.280369","0.115790","","76","7","0.149762"
"290311","Chloromethane and chloroethane","Clorometano (cloruro de metilo) y cloroetano (cloruro de etilo).","Químicos"," VI Productos químicos y aliados","2.040271","31","Se mantuvo / Decreció","621394.729508","0.000000","0.000000","-1.021790","-2.440738","0","-0.999373","-0.764114","-0.894801","","76","7","0.149762"
"290312","Methylene chloride","Diclorometano (cloruro de metileno)","Químicos"," VI Productos químicos y aliados","1.344832","365","Creció / Se mantuvo","1587967.371585","0.000000","0.000000","-1.612792","0.445736","0","-0.905324","-0.506635","0.052951","","76","7","0.149762"
"290313","Chloroform","Cloroformo (triclorometano).","Químicos"," VI Productos químicos y aliados","1.689353","122","Decreció / Decreció","478558.232240","0.000000","0.000000","-0.730838","-0.391894","0","-0.421030","-0.162064","0.026735","","76","7","0.149762"
"290314","Carbon tetrachloride","Tetracloruro de carbono.","Químicos"," VI Productos químicos y aliados","1.807861","77","Se mantuvo / Se mantuvo","39987.161202","0.000000","0.000000","-0.557892","-1.758105","0","-0.561360","-0.384795","-0.506550","","76","7","0.149762"
"290315","Ethylene dichloride","1,2-dicloroetano (dicloruro de etileno)","Químicos"," VI Productos químicos y aliados","0.856442","1011","Creció / Creció","7941661.576503","0.000000","0.000000","-1.369362","-0.925267","0","-1.057963","-0.813177","-0.613068","","76","7","0.149762"
"290319","Chlorinated derivs saturated acyclic hydrocarbons","Los demas derivados clorados saturados de los hidrocarburos aciclicos.","Químicos"," VI Productos químicos y aliados","0.572068","1495","Decreció / Decreció","614817.360656","0.000000","0.000000","-1.498109","0.319256","0","-0.927618","-0.629732","-0.162750","","76","7","0.149762"
"290321","Chloroethylene","Cloruro de vinilo (cloroetileno).","Químicos"," VI Productos químicos y aliados","0.634121","1387","Creció mucho / Creció","17231588.666667","0.000000","0.000000","-0.769835","-0.962902","0","-0.668053","-0.537311","-0.505726","","76","7","0.149762"
"290322","Trichloroethylene","Tricloroetileno.","Químicos"," VI Productos químicos y aliados","0.619990","1421","Creció / Se mantuvo","510781.540984","0.000000","0.000000","-0.635103","-0.186071","0","-0.419787","-0.271826","-0.119265","","76","7","0.149762"
"290323","Perchloroethylene","Tetracloroetileno (percloroetileno)","Químicos"," VI Productos químicos y aliados","1.619230","150","Decreció / Decreció","860973.114754","0.000000","0.000000","-1.092830","-0.040940","0","-0.611246","-0.287445","0.058535","","76","7","0.149762"
"290329","Chlorinated derivs unsaturated acyclic hydrocarbons","Los demas derivados clorados no saturados de los hidrocarburos aciclic","Químicos"," VI Productos químicos y aliados","1.145831","602","Creció / Creció","1073532.010929","0.000000","0.000000","-0.297220","1.295582","0","0.165646","0.389591","0.780303","","76","7","0.149762"
"290330","Fluor-/brom-/iodin-ated derivs of acyclic hydrocarbon","Derivados fluorados, bromados y yodados, de los hidrocarburos aciclico","Químicos"," VI Productos químicos y aliados","1.658962","131","Creció mucho / Creció mucho","23100806.169399","0.000000","0.000000","-1.502358","0.143313","0","-0.857092","-0.458676","0.028524","","76","7","0.149762"
"290340","Multi-halogen derivs of acyclic hydrocarbons","Derivados multialógenos de hidrocarburos acíclicos","Químicos"," VI Productos químicos y aliados","0.950841","880","Creció / Creció","5574463.562842","0.000000","0.000000","-1.300943","0.643920","0","-0.686792","-0.364370","0.137192","","76","7","0.149762"
"290351","1,2,3,4,5,6-hexachlorocyclohexane","1,2,3,4,5,6-hexaclorociclohexano.","Químicos"," VI Productos químicos y aliados","0.148570","2233","Se mantuvo / Se mantuvo","7739.426230","0.000000","0.000000","0.210455","0.604028","0","0.282981","0.296471","0.372092","","76","7","0.149762"
"290359","Halogenated hydrocarbon","Los demas derivados halogenados de los hidrocarburos ciclanicos, cicle","Químicos"," VI Productos químicos y aliados","1.203273","543","Decreció / Decreció","1158486.857924","0.000000","0.000000","-1.219885","0.069066","0","-0.719779","-0.413016","-0.034068","","76","7","0.149762"
"290361","Chlorobenzene","Clorobenceno, o-diclobenceno y p-diclorobenceno.","Químicos"," VI Productos químicos y aliados","0.880323","979","Decreció / Decreció","1318704.428962","0.000000","0.000000","-1.988732","-0.847350","0","-1.473550","-1.129576","-0.757846","","76","7","0.149762"
"290362","Hexachlorobenzene and DDT","Hexaclorobenceno y ddt (1,1,1-tricloro-2,2-bis(p-clorofenil)etano).","Químicos"," VI Productos químicos y aliados","-0.149006","2679","Creció / Se mantuvo","47152.516393","0.000000","0.000000","-0.167022","-2.324175","0","-0.596651","-0.702707","-1.133237","","76","7","0.149762"
"290369","Halogen derivs of aromatic hydrcarbons, nes","Los demas derivados halogenados de los hidrocarburos aromaticos","Químicos"," VI Productos químicos y aliados","1.664473","129","Creció / Decreció","5945583.811475","0.000000","0.000000","-1.963941","0.290921","0","-1.150127","-0.674543","-0.042150","","76","7","0.149762"
"290410","Sulphonated hydrocarbons, salts and ethyl esters","Derivados solamente sulfonados, sus sales y sus esteres etilicos.","Químicos"," VI Productos químicos y aliados","-0.184067","2743","Decreció / Decreció","3244774.273224","53.973003","0.001082","0.243370","0.455750","0","0.243102","0.210978","0.232082","","76","7","0.149762"
"290420","Nitrated, nitrosated hydrocarbons","Derivados solamente nitrados o solamente nitrosados.","Químicos"," VI Productos químicos y aliados","0.527803","1574","Creció / Creció","2052864.360656","0.000000","0.000000","-0.671106","0.688739","0","-0.279246","-0.091363","0.240551","","76","7","0.149762"
"290490","Hydrocarbon derivs, mixed sulpho/nitro/nitroso groups","Los demas derivados sulfonados, nitrados o nitrosados de los hidrocarb","Químicos"," VI Productos químicos y aliados","-0.715953","3461","Creció mucho / Creció mucho","5185425.131148","0.000000","0.000000","-1.954569","-2.013518","0","-1.842497","-1.721583","-1.671442","","76","7","0.149762"
"290511","Methyl alcohol","Alcohol metilico (metanol)","Químicos"," VI Productos químicos y aliados","-1.281022","4112","Creció mucho / Creció mucho","38929730.322404","0.000000","0.000000","2.669973","-2.191695","0","1.302540","0.664357","-0.505526","","76","7","0.149762"
"290512","Propyl alcohol","Propan-1-01(alcohol propilico) y propan-2-01 (alcohol isopropilico).","Químicos"," VI Productos químicos y aliados","0.905094","945","Creció / Creció","8377441.756831","0.000000","0.000000","0.278904","0.394116","0","0.364565","0.432945","0.487297","","76","7","0.149762"
"290513","N-butyl alcohol","Butan-1-ol (alcohol n-butilico)","Químicos"," VI Productos químicos y aliados","0.498978","1632","Decreció mucho / Decreció","3564461.830601","0.000000","0.000000","0.090319","-0.907176","0","-0.068314","-0.077323","-0.256389","","76","7","0.149762"
"290514","Butanols, nes","Los demas butanoles.","Químicos"," VI Productos químicos y aliados","0.542791","1550","Decreció / Decreció","2523177.576503","1.151299","0.000041","-0.046393","0.977986","0","0.217402","0.327539","0.561874","","76","7","0.149762"
"290516","Octanol, isomers","Octanol (alcohol octilico) y sus isomeros","Químicos"," VI Productos químicos y aliados","1.274484","452","Decreció mucho / Decreció mucho","8010313.546448","1454.085500","0.016759","-0.945904","0.695700","0","-0.395545","-0.091426","0.347915","","76","7","0.149762"
"290517","Decan-1-ols","Dodecan-1-ol (alcohol laurico), hexadecan-1-ol(alcohol cetilico) y oct","Químicos"," VI Productos químicos y aliados","-0.038779","2512","Decreció / Decreció","2978514.683060","22.319410","0.000655","-0.661193","-0.716454","0","-0.610004","-0.550526","-0.530457","","76","7","0.149762"
"290519","Saturated monohydric acyclic alcohols, nes","Los demas monoalcoholes saturados.","Químicos"," VI Productos químicos y aliados","0.077947","2328","Decreció / Decreció","-8130423.387978","0.000000","0.000000","-0.011227","-1.156036","0","-0.231271","-0.279594","-0.504098","","76","7","0.149762"
"290522","Acyclic terpene alcohols","Alcoholes terpenicos aciclicos.","Químicos"," VI Productos químicos y aliados","0.794734","1121","Creció / Creció","2966099.737705","0.000000","0.000000","-0.799173","0.865071","0","-0.306934","-0.064331","0.348214","","76","7","0.149762"
"290529","Unsaturated monohydric acyclic alcohols, nes","Los demas monoalcoholes no saturados","Químicos"," VI Productos químicos y aliados","1.949881","52","Creció / Decreció","2434701.743169","0.000000","0.000000","-1.835932","-1.164050","0","-1.322974","-0.910799","-0.587132","","76","7","0.149762"
"290531","Ethanediol","Etilenglicos (atanodiol).","Químicos"," VI Productos químicos y aliados","-0.053140","2530","Decreció mucho / Decreció mucho","59835424.666667","0.000000","0.000000","0.166504","-2.507101","0","-0.390181","-0.545826","-1.091529","","76","7","0.149762"
"290532","Propylene glycol","Propilenglicol (propan-1,2-diol)","Químicos"," VI Productos químicos y aliados","0.949744","881","Decreció / Decreció","9296492.811475","14.387057","0.000131","-0.118737","0.432820","0","0.098423","0.232849","0.396584","","76","7","0.149762"
"290539","Diols, nes","Los demas dioles.","Químicos"," VI Productos químicos y aliados","2.090015","26","Creció / Creció","10950009.199453","138.702474","0.001054","-1.291277","0.141879","0","-0.666517","-0.256730","0.198966","","76","7","0.149762"
"290541","Trimethylolpropane","2-etil-2-(hidroximetil)propan-1,3-diol (trimetilolpropano).","Químicos"," VI Productos químicos y aliados","1.941878","54","Creció / Se mantuvo","1408650.683060","0.000000","0.000000","-1.740440","-0.035512","0","-1.031223","-0.577745","-0.052643","","76","7","0.149762"
"290542","Pentaerythritol","Pentaeritritol","Químicos"," VI Productos químicos y aliados","0.671395","1329","Creció / Creció","2499804.267760","0.000000","0.000000","-0.932071","-0.369187","0","-0.659147","-0.470656","-0.277906","","76","7","0.149762"
"290543","Mannitol","Manitol.","Químicos"," VI Productos químicos y aliados","1.047794","738","Creció / Creció","1102536.844262","0.018249","0.000001","0.213925","-1.469079","0","-0.039289","-0.040052","-0.334959","","76","7","0.149762"
"290544","D-glucitol (sorbitol)","D-glucitol (sorbitol).","Químicos"," VI Productos químicos y aliados","0.436015","1722","Creció / Creció","2326538.857923","361.974767","0.011246","-0.994850","-0.721436","0","-0.797081","-0.640324","-0.514098","","76","7","0.149762"
"290549","Polyhydric acyclic alcohols, nes","Los demas polialcoholes.","Químicos"," VI Productos químicos y aliados","0.830614","1056","Creció / Creció","2941360.245902","149.611402","0.004060","-0.721215","-0.247734","0","-0.471336","-0.292479","-0.120191","","76","7","0.149762"
"290550","Derivatives of acyclic alcohols","Derivados halogenados, sulfonados, nitrados o nitrosados de alcoholes","Químicos"," VI Productos químicos y aliados","1.008169","796","Creció / Decreció","1457117.732240","0.000000","0.000000","-1.148017","0.019645","0","-0.698866","-0.424865","-0.083523","","76","7","0.149762"
"290611","Menthol","Mentol","Químicos"," VI Productos químicos y aliados","0.587909","1462","Creció mucho / Creció","6000753.612022","31.218587","0.000503","-1.794756","-0.068504","0","-1.211239","-0.886660","-0.422276","","76","7","0.149762"
"290612","Cyclohexanols","Ciclohexanol, metilciclohexanoles y dimetilciclohexanoles.","Químicos"," VI Productos químicos y aliados","0.589680","1459","Decreció / Decreció","806529.494536","0.000000","0.000000","-1.432355","-2.101040","0","-1.363888","-1.195119","-1.227754","","76","7","0.149762"
"290613","Sterols and inositols","Esteroles e inositoles.","Químicos"," VI Productos químicos y aliados","1.059569","716","Creció / Creció","1289236.355191","0.454213","0.000021","-0.776606","0.662185","0","-0.305230","-0.049673","0.329893","","76","7","0.149762"
"290619","Cyclic alcohols, nes","Los demas alcoholes ciclanicos, ciclenicos o cicloterpenicos.","Químicos"," VI Productos químicos y aliados","0.626526","1408","Decreció / Decreció","3109992.295082","0.000000","0.000000","0.110867","1.120754","0","0.364410","0.466471","0.694231","","76","7","0.149762"
"290621","Benzyl alcohol","Alcohol bencilico.","Químicos"," VI Productos químicos y aliados","0.972329","854","Creció / Se mantuvo","1247372.215847","0.000000","0.000000","-1.874843","-0.651788","0","-1.345515","-0.999645","-0.612675","","76","7","0.149762"
"290629","Aromatic alcohols, nes","Los demas alcoholes aromaticos.","Químicos"," VI Productos químicos y aliados","0.538805","1558","Creció / Creció","2494260.437158","26.008247","0.000935","-2.234533","-0.844475","0","-1.679187","-1.332351","-0.915672","","76","7","0.149762"
"290711","Phenol, salts","Fenol (hidroxibenceno) y sus sales.","Químicos"," VI Productos químicos y aliados","0.646106","1375","Decreció / Decreció","15721990.743169","0.000000","0.000000","0.312506","0.592095","0","0.401784","0.449123","0.521721","","76","7","0.149762"
"290712","Cresols, salts","Cresoles y sus sales.","Químicos"," VI Productos químicos y aliados","1.225553","504","Decreció / Decreció","1429074.991803","0.000000","0.000000","-0.901722","-0.984460","0","-0.705542","-0.496951","-0.407135","","76","7","0.149762"
"290713","Oct-, nonylphenol, isomers, salts","Octilfenol, nonilfenol y sus isomeros; sales de estos productos.","Químicos"," VI Productos químicos y aliados","1.173425","570","Decreció / Decreció","846414.620219","0.000000","0.000000","-1.573934","-0.121248","0","-1.008661","-0.661291","-0.233386","","76","7","0.149762"
"290715","Naphthols, salts","Naftoles y sus sales.","Químicos"," VI Productos químicos y aliados","-0.095614","2588","Decreció / Decreció","609492.158470","0.000000","0.000000","-2.601402","-2.135816","0","-2.257706","-1.983848","-1.765442","","76","7","0.149762"
"290719","Monophenols, nes","Los demas monofenoles.","Químicos"," VI Productos químicos y aliados","1.561244","196","Creció / Creció","4501033.510929","0.201394","0.000004","-0.596329","1.180809","0","-0.025144","0.279470","0.742776","","76","7","0.149762"
"290721","Resorcinol, salts","Resorcinol y sus sales.","Químicos"," VI Productos químicos y aliados","1.080454","683","Creció / Creció","1739067.573770","45.097143","0.002306","-2.626243","-1.315001","0","-1.993325","-1.557093","-1.109510","","76","7","0.149762"
"290722","Quinol, salts","Hidroquinona y sus sales.","Químicos"," VI Productos químicos y aliados","1.435942","286","Se mantuvo / Decreció","1426901.939891","0.000000","0.000000","-0.662593","0.185040","0","-0.283213","-0.030977","0.243476","","76","7","0.149762"
"290723","Bisphenol salts","4,4-isopropilidendifenol (bisfenol a, difenilolpropano) y sus sales.","Químicos"," VI Productos químicos y aliados","1.636960","139","Creció / Decreció","8995269.677596","0.000000","0.000000","-0.771872","-0.855054","0","-0.547625","-0.310901","-0.207096","","76","7","0.149762"
"290729","Polyphenols, nes","Los demas polifenoles.","Químicos"," VI Productos químicos y aliados","1.163506","578","Creció / Se mantuvo","3060477.655738","7.355750","0.000171","-0.835077","0.784323","0","-0.311338","-0.030510","0.393299","","76","7","0.149762"
"290810","Halogen derivs of phenols","Derivados solamente halogenados y sus sales","Químicos"," VI Productos químicos y aliados","0.706733","1265","Creció / Creció","2940140.161202","0.000000","0.000000","-0.976239","-1.010487","0","-0.814791","-0.648206","-0.570907","","76","7","0.149762"
"290890","Derivs of phenols, nes","Los demas derivados halogenados, sulfonados, nitrados o nitrosados, de","Químicos"," VI Productos químicos y aliados","0.902755","948","Decreció / Decreció","812610.909836","0.000000","0.000000","-0.846236","0.624076","0","-0.377275","-0.128860","0.252652","","76","7","0.149762"
"290911","Diethyl ether","Eter dietilico (oxido de dietilo).","Químicos"," VI Productos químicos y aliados","0.914674","929","Creció / Se mantuvo","158781.008197","0.000000","0.000000","-0.720034","0.094902","0","-0.393576","-0.189358","0.055364","","76","7","0.149762"
"290919","Acyclic ethers, nes","Los demas eteres aciclicos y sus derivados halogenos., sulfonados., ni","Químicos"," VI Productos químicos y aliados","0.786186","1135","Decreció mucho / Decreció mucho","21273130.300546","48.163055","0.000100","0.147131","-0.862759","0","0.009059","0.022470","-0.147556","","76","7","0.149762"
"290920","Cyclanic, cyclenic, or cycloterpenic ethers","Eteres ciclanicos, ciclenicos, cicloterpenicos y sus derivados halogen","Químicos"," VI Productos químicos y aliados","1.424962","297","Creció / Creció","705473.065574","0.000000","0.000000","-1.132990","0.383736","1","-0.573849","-0.242218","0.189025","Recuperación de posiciones","76","7","0.149762"
"290930","Aromatic ethers","Eteres aromaticos y sus derivados halogenados, sulfonados, nitrados o","Químicos"," VI Productos químicos y aliados","1.235940","488","Decreció / Decreció","8485059.773224","0.000000","0.000000","-2.290257","-0.425331","0","-1.564652","-1.118786","-0.569491","","76","7","0.149762"
"290941","Diethylene glycol","2,2-oxidietanol (dietilenglicol)","Químicos"," VI Productos químicos y aliados","-0.341269","2970","Decreció mucho / Decreció","5234485.191257","0.000000","0.000000","-0.340329","-1.901861","0","-0.652729","-0.730900","-1.043254","","76","7","0.149762"
"290943","Monobutyl ethers","Eteres monobutilicos del etilenglicol o del dietilenglicol.","Químicos"," VI Productos químicos y aliados","0.917405","923","Decreció mucho / Decreció mucho","7455153.497268","0.553232","0.000007","-0.403375","-1.495235","0","-0.489669","-0.412184","-0.564517","","76","7","0.149762"
"290944","Monoalkyl ethers of ethylene glycol, nes","Los demas eteres monoalquilicos del etilenglicol o del dietilenglicol.","Químicos"," VI Productos químicos y aliados","0.360520","1840","Decreció / Decreció","4149991.939891","0.000000","0.000000","-0.901020","-2.084472","0","-1.011556","-0.944575","-1.118188","","76","7","0.149762"
"290949","Ether-alcohols, nes","Los demas eteres-alcoholes y sus derivados halogenos ,sulfonados, nitr","Químicos"," VI Productos químicos y aliados","1.126637","624","Creció / Decreció","7317441.620219","21.352872","0.000165","-0.530961","0.896010","0","-0.079807","0.157302","0.525576","","76","7","0.149762"
"290950","Ether-phenols","Eteres-fenoles,eteres-alcoholes-fenoles,y sus derivados halog.,sulfona","Químicos"," VI Productos químicos y aliados","-0.035413","2504","Creció / Creció","1882973.603825","0.000000","0.000000","-0.448835","-0.629292","0","-0.443584","-0.411265","-0.426685","","76","7","0.149762"
"290960","Alcohol, ether, kerotene peroxides","Peroxidos de alcoholes, peroxidos de eteres, peroxidos de cetonas y su","Químicos"," VI Productos químicos y aliados","0.471025","1671","Creció / Decreció","3754556.016393","13.655170","0.000349","-0.941785","1.175592","0","-0.377029","-0.129879","0.364237","","76","7","0.149762"
"291010","Ethylene oxide","Oxirano (oxido de etileno).","Químicos"," VI Productos químicos y aliados","1.119240","637","Decreció / Decreció","2946886.193989","17.248105","0.000550","-0.019781","-1.032457","0","-0.108414","-0.045146","-0.190730","","76","7","0.149762"
