"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp_","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_santa_fe","vcr_santa_fe","compatibilidad_con_santa_fe","valor_estrategico_para_santa_fe","indice_recuperacion_de_posiciones_santa_fe","indice_oportunidades_cercanas_santa_fe","indice_objetivos_factibles_santa_fe","indice_apuestas_ambiciosas_santa_fe","top_20_criterios_santa_fe","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.131425","2648","Creció / Se mantuvo","4238686.866120","235527.263743","0.180429","2.382639","-0.619258","0","1.530853","1.129352","0.403269","","8919","2739","0.100505"
"71030","Spinach, frozen","Espinacas y armuelles, incluso cocidas, congeladas.","Agricultura"," II Productos vegetales","-0.414644","3083","Creció / Creció","1551386.745902","31826.067057","0.175324","0.539692","0.255434","0","0.387407","0.277761","0.173192","","351","33","0.269946"
"71040","Sweet corn, frozen","Maiz dulce","Agricultura"," II Productos vegetales","-0.376160","3022","Creció / Se mantuvo","2253260.912568","386091.277272","1.196584","1.377340","0.188344","0","","","","","351","33","0.269946"
"71080","Vegetables nes, frozen","Las demas legumbres y hortalizas","Agricultura"," II Productos vegetales","-0.631583","3367","Creció mucho / Creció","20560182.931694","28509.808178","0.011101","0.844079","0.345384","0","0.596774","0.424273","0.250751","","351","33","0.269946"
"71090","Vegetable mixtures, frozen","Mezclas de hortalizas y/o legumbres","Agricultura"," II Productos vegetales","-0.719798","3467","Creció / Creció","3052071.226776","348130.492188","0.723371","1.621592","-0.092394","0","1.044656","0.724818","0.264951","Trayectoria productiva","351","33","0.269946"
"71120","Preserved olives","Aceitunas conservadas provisionalmente, pero todavia impropias para la","Agricultura"," II Productos vegetales","-1.137319","3970","Creció / Creció","-4228121.073770","57039.506673","0.607871","1.477077","-1.090351","0","0.702152","0.312341","-0.331865","","351","33","0.269946"
"71140","Preserved cucumbers","Pepinos y pepinillos conservados provisionalmente, aun impropios alime","Agricultura"," II Productos vegetales","-1.174944","4006","Creció / Se mantuvo","824846.980874","0.000000","0.000000","0.636959","-0.790013","0","0.170375","-0.082164","-0.458154","","351","33","0.269946"
"71190","Preserved vegetables, nes","Las demas legumbres y hortalizas; mezclas de hortalizas y/o legumbres","Agricultura"," II Productos vegetales","-1.420030","4233","Decreció / Decreció","2750426.800546","0.000000","0.000000","0.565234","-0.402345","0","0.173192","-0.073714","-0.366493","","351","33","0.269946"
"71220","Onions, dried","Cebollas, incluso en trozos o rodajas, sin otra preparacion, secas.","Agricultura"," II Productos vegetales","-0.961497","3772","Decreció / Decreció","2288787.633880","0.184265","0.000001","0.487344","-0.419312","0","0.161129","-0.029088","-0.282861","","351","33","0.269946"
"71230","Mushrooms and truffles, dried","Setas y trufas, incluso en trozos o rodajas, sin otra preparacion , se","Agricultura"," II Productos vegetales","-0.775855","3533","Creció mucho / Creció mucho","22032555.000000","7612.951089","0.003104","-2.090454","-1.595287","0","-1.859961","-1.703743","-1.538979","","351","33","0.269946"
"71290","Vegetables, nes, dried","Las demas legumbres y hortalizas;mezclas de hortalizas y/o legumbres","Agricultura"," II Productos vegetales","-0.965501","3779","Creció / Creció","7323658.068306","31755.542222","0.023779","0.606867","0.192540","0","0.366765","0.188812","0.027328","","351","33","0.269946"
"71310","Peas, dried","Arvejas secas","Agricultura"," II Productos vegetales","-1.039035","3869","Decreció / Decreció","-7404096.603825","479831.168457","0.295934","2.921067","-0.849224","0","1.770999","1.186474","0.234411","","10772","3517","0.110808"
"71320","Chickpeas, dried","Garbanzos secos","Agricultura"," II Productos vegetales","-1.350828","4180","Creció mucho / Creció","-91047667.532787","2594537.295227","1.803208","2.829014","-1.297657","0","","","","","10772","3517","0.110808"
"71331","Black or green gram beans, dried","Alubias especies vigna mungo hepper","Agricultura"," II Productos vegetales","-2.193401","4604","Decreció / Decreció","-14548364.314208","438016.281250","0.880732","1.836273","-1.280697","0","0.809911","0.251095","-0.573782","Trayectoria productiva","10772","3517","0.110808"
"71332","Adzuki beans, dried","Alubias adzuki, secas desvainadas,","Agricultura"," II Productos vegetales","-2.061468","4569","Se mantuvo / Decreció","-1052794.185792","36025.029297","0.311654","2.059087","-1.471338","0","0.940946","0.352370","-0.559743","","10772","3517","0.110808"
"71333","Kidney beans, dried","Alubia comun, seca desvainada","Agricultura"," II Productos vegetales","-1.803957","4479","Decreció mucho / Decreció","-259769021.762295","6274392.854167","5.006198","2.703697","-1.072973","0","","","","","10772","3517","0.110808"
"71339","Beans nes, dried","Las demas alubias, secas desvainadas","Agricultura"," II Productos vegetales","-2.207417","4608","Creció / Se mantuvo","-2840051.923497","33636.035726","0.072233","3.115008","-1.644601","0","1.630844","0.860621","-0.357422","","10772","3517","0.110808"
"71340","Lentils, dried","Lentejas secas","Agricultura"," II Productos vegetales","-1.539045","4323","Decreció mucho / Decreció mucho","11395693.614754","27402.293050","0.017533","1.276200","-2.062024","0","0.327031","-0.121405","-0.929812","","10772","3517","0.110808"
"71350","Broad beans, dried","Habas, haba caballar y menor, secas desvainadas, incluso mondadas o pa","Agricultura"," II Productos vegetales","-1.278374","4108","Creció / Creció","2572262.169399","0.000000","0.000000","1.052658","-0.911840","0","0.426655","0.095327","-0.414124","","10772","3517","0.110808"
"71390","Leguminous vegetables, dried","Las demas legumbres secas","Agricultura"," II Productos vegetales","-2.462801","4644","Decreció / Decreció","946546.781421","2602.944112","0.008990","2.029431","-1.688201","0","0.836681","0.201576","-0.766561","","10772","3517","0.110808"
"71410","Manioc (cassava)","Raices de mandioca, frescas o secas, incluso troceadas o en pellets.","Agricultura"," II Productos vegetales","-2.661797","4653","Decreció mucho / Decreció mucho","12683674.912568","13.037664","0.000010","0.707354","-2.611662","0","-0.293365","-0.796230","-1.628491","","10772","3517","0.110808"
"71420","Sweet potatoes","Batatas, frescas o secas, incluso troceadas o en pellets.","Agricultura"," II Productos vegetales","-1.527371","4315","Creció mucho / Creció","3937818.707650","887.690145","0.001743","1.162807","-0.827699","0","0.495688","0.127145","-0.405465","","10772","3517","0.110808"
"71490","Arrowroot, salep","Las demas raices y tuberculos similares ricos en feculas o en inulina,","Agricultura"," II Productos vegetales","-2.151978","4591","Decreció mucho / Decreció","826766.098361","69.515981","0.000689","0.471289","-1.062659","0","-0.097827","-0.436851","-0.874804","","10772","3517","0.110808"
"80110","Coconuts","Coco","Agricultura"," II Productos vegetales","-1.329297","4160","Creció / Creció","8431255.183060","69.544268","0.000071","-0.668253","-1.017841","0","-0.804275","-0.887859","-0.990829","","106","30","0.176837"
"80120","Brazil nuts","nueces de Brasil","Agricultura"," II Productos vegetales","-0.957237","3766","Creció / Se mantuvo","2496486.877049","0.000000","0.000000","0.693278","-1.404135","0","0.108744","-0.161178","-0.663186","","106","30","0.176837"
"80130","Cashew nuts","Anacardos","Agricultura"," II Productos vegetales","-2.530786","4647","Creció mucho / Creció mucho","49236452.450820","0.000000","0.000000","0.825855","-1.918543","0","-0.058688","-0.531572","-1.248284","","106","30","0.176837"
"80211","Almonds, in shell","Almendras con cascara frescas o secas","Agricultura"," II Productos vegetales","-1.213490","4043","Creció mucho / Creció","10202503.683060","0.000000","0.000000","0.313865","-1.753047","0","-0.252253","-0.508334","-0.998084","","106","30","0.176837"
"80212","Almonds, shelled","Almendras sin cascara frescas o secas","Agricultura"," II Productos vegetales","-1.097918","3936","Creció / Decreció","35295452.286885","101185.234701","0.023870","0.188293","-1.338140","0","-0.245615","-0.450557","-0.820154","","106","30","0.176837"
"80221","Hazelnuts & filberts, in shell","Avellanas con cascara frescas o secas","Agricultura"," II Productos vegetales","-0.673180","3410","Decreció / Decreció","-178942.650273","41682.419922","0.416647","1.548561","-0.239818","0","0.968711","0.657118","0.188355","","106","30","0.176837"
"80222","Hazelnuts & filberts, shelled","Avellanas sin cascara, frescas o secas, incluso mondadas.","Agricultura"," II Productos vegetales","-1.030322","3853","Decreció mucho / Decreció mucho","12132783.434426","575.554362","0.000421","-0.561683","-2.558402","0","-1.007891","-1.154590","-1.577366","","106","30","0.176837"
"80231","Walnuts, in shell","Nueces de nogal con cascara frescas o secas","Agricultura"," II Productos vegetales","-0.839638","3619","Creció mucho / Creció","-3288973.308743","505884.229167","0.495907","2.207850","-1.216763","0","1.218178","0.742199","-0.095098","","106","30","0.176837"
"80232","Walnuts, shelled","Nueces de nogal sin cascara, frescas o secas","Agricultura"," II Productos vegetales","-0.944533","3746","Decreció / Decreció","6461217.516393","168453.927083","0.119715","1.259330","-1.394774","0","0.508123","0.155032","-0.485982","","106","30","0.176837"
"80240","Chestnuts","Castañas,frescas o secas","Agricultura"," II Productos vegetales","-0.578065","3289","Decreció / Decreció","2690073.234973","0.000000","0.000000","-0.160890","0.310440","0","-0.108342","-0.126493","-0.053085","","106","30","0.176837"
"80250","Pistachios","Pistachos, frescos o secos, incluso sin cascara o mondados.","Agricultura"," II Productos vegetales","-1.304654","4136","Creció mucho / Creció","20207154.122951","84656.145833","0.033442","-0.248595","-1.596690","0","-0.623820","-0.796831","-1.119252","","106","30","0.176837"
"80290","Nuts, edible, nes","Los demas frutos de cascara, frescos o secos, incluso sin cascara o mo","Agricultura"," II Productos vegetales","-1.938278","4524","Creció mucho / Creció","18280452.483607","58917.340495","0.022657","0.537381","-1.223205","0","-0.062302","-0.397897","-0.873797","","106","30","0.176837"
"80300","Bananas & plantains","Bananas o platanos, frescos o secos.","Agricultura"," II Productos vegetales","-2.246849","4618","Creció mucho / Se mantuvo","85170837.281421","0.000000","0.000000","1.278544","-1.848480","0","0.300600","-0.208291","-1.009965","","106","30","0.176837"
"80410","Dates","Datiles, frescos o secos.","Agricultura"," II Productos vegetales","-1.757224","4451","Creció mucho / Creció","9411951.549180","0.000000","0.000000","-0.476185","-2.375347","0","-0.984121","-1.207183","-1.651068","","106","30","0.176837"
"80420","Figs","Higos frescos o secos","Agricultura"," II Productos vegetales","-0.531418","3238","Creció / Se mantuvo","2716124.486339","19342.437337","0.048768","0.900868","-0.404596","0","0.496547","0.288045","-0.044662","","106","30","0.176837"
"80430","Pineapples","Pinas, frescas o secas.","Agricultura"," II Productos vegetales","-2.047031","4564","Creció / Decreció","15829918.445355","0.000000","0.000000","0.674772","-1.882334","0","-0.108830","-0.508865","-1.156376","","106","30","0.176837"
"80440","Avocados","Paltas (aguacates)","Agricultura"," II Productos vegetales","-1.286263","4113","Creció mucho / Creció mucho","44360472.352459","9135.983785","0.001815","1.597325","-1.345032","0","0.720495","0.285018","-0.447633","","106","30","0.176837"
"80450","Guavas & mangoes","Guayabas, mangos y mangostanes, frescos o secos.","Agricultura"," II Productos vegetales","-2.014508","4556","Creció mucho / Creció mucho","20194684.543716","341.223801","0.000143","1.357053","-1.285459","0","0.491394","0.022113","-0.674968","","106","30","0.176837"
"80510","Oranges","Naranjas frescas","Agricultura"," II Productos vegetales","-1.544084","4328","Creció mucho / Creció","-131162.024590","0.000000","0.000000","2.323541","-0.731709","0","1.325728","0.786203","-0.018228","","106","30","0.176837"
"80520","Mandarin & clementine","Mandarinas, clementinas, wilkings e hibridos similares, frescos o seco","Agricultura"," II Productos vegetales","-1.259926","4092","Creció / Decreció","1589585.090164","0.000000","0.000000","1.499106","-0.500211","0","0.823339","0.447470","-0.090345","","106","30","0.176837"
"80530","Lemons & limes","Limones y lima agria, frescos o secos","Agricultura"," II Productos vegetales","-1.371647","4203","Creció mucho / Creció","-201805537.521858","0.000000","0.000000","2.321970","-0.896528","0","1.308909","0.778623","-0.049758","","106","30","0.176837"
"80540","Grapefruit","Toronjas o pomelos, frescos o secos.","Agricultura"," II Productos vegetales","-0.825049","3602","Creció / Creció","5245286.625683","0.000000","0.000000","0.113042","0.232104","0","0.043045","-0.044811","-0.067903","","106","30","0.176837"
"80590","Citrus fruits, nes","Los demas agrios, frescos o secos.","Agricultura"," II Productos vegetales","-1.547752","4333","Creció / Creció","681429.234973","0.000000","0.000000","0.805958","-0.815581","0","0.246279","-0.070169","-0.512162","","106","30","0.176837"
"80610","Grapes, fresh","Uvas frescas","Agricultura"," II Productos vegetales","-0.976272","3789","Creció mucho / Creció","53358377.483607","0.000000","0.000000","0.761719","-0.069266","0","0.421723","0.206374","-0.046722","","106","30","0.176837"
"80620","Grapes, dried","Pasas","Agricultura"," II Productos vegetales","-1.301982","4132","Creció / Decreció","-47892877.871585","3119.810117","0.002411","1.741460","-1.013769","0","0.886070","0.443964","-0.259254","","351","33","0.269946"
"80710","Melons","Melones","Agricultura"," II Productos vegetales","-1.691932","4418","Creció mucho / Creció","22789726.450820","2060.585523","0.000693","1.149562","-1.128758","0","0.409749","0.011683","-0.586056","","563","111","0.197529"
"80720","Papaws (papayas)","Papayas frescas.","Agricultura"," II Productos vegetales","-1.501347","4298","Creció / Creció","2016635.387978","0.000000","0.000000","1.088839","-1.370267","0","0.337999","-0.043975","-0.665305","","106","30","0.176837"
"80810","Apples","Manzanas frescas","Agricultura"," II Productos vegetales","-0.819382","3590","Decreció / Decreció mucho","-26150471.079235","0.000000","0.000000","1.415855","0.004262","0","0.910012","0.615909","0.221829","","106","30","0.176837"
"80820","Pears","Peras y membrillos frescos.","Agricultura"," II Productos vegetales","-1.168002","4002","Decreció / Decreció","-238534098.748634","1161.381337","0.000598","1.530996","-0.107462","0","0.933405","0.581582","0.118941","","106","30","0.176837"
"80910","Apricots, fresh","Damascos frescos","Agricultura"," II Productos vegetales","-1.085562","3925","Decreció / Decreció","3116207.453552","0.000000","0.000000","1.092115","-0.497068","0","0.556510","0.259284","-0.167437","","106","30","0.176837"
"80920","Cherries, fresh","Cerezas frescas","Agricultura"," II Productos vegetales","-1.369651","4200","Creció mucho / Creció mucho","2172225.248634","0.000000","0.000000","2.401904","-1.292956","0","1.285776","0.723878","-0.203672","","106","30","0.176837"
"80930","Peaches, nectarines","Melocotones o duraznos, incluido los griñones y nectarines","Agricultura"," II Productos vegetales","-1.626168","4382","Creció / Decreció","11033685.480874","0.000000","0.000000","0.964024","-0.826223","0","0.346955","-0.001576","-0.489135","","106","30","0.176837"
"80940","Plums","Ciruelas y endrinos, frescos.","Agricultura"," II Productos vegetales","-1.153564","3987","Creció / Creció","3764508.188525","0.000000","0.000000","0.668204","-0.553661","0","0.241654","-0.001616","-0.337077","","106","30","0.176837"
"81010","Strawberries, fresh","Frutillas frescas","Agricultura"," II Productos vegetales","-1.101694","3940","Creció mucho / Creció","19009368.961749","842.796021","0.000383","1.214246","-0.578463","0","0.624110","0.302881","-0.171458","","106","30","0.176837"
"81020","Raspberry, blackberry, fresh","Frambuesas, zarzamoras, moras y moras-frambuesas, frescas","Agricultura"," II Productos vegetales","-1.062621","3895","Creció mucho / Creció mucho","21404517.871585","37.742076","0.000016","0.534795","-1.019803","0","0.064134","-0.173338","-0.564128","","106","30","0.176837"
"81030","Currants and gooseberries","Grosellas , incluido el casis frescos.","Agricultura"," II Productos vegetales","-0.901185","3705","Creció / Creció","461125.016393","37.211842","0.000589","1.080489","-0.495374","0","0.567149","0.290188","-0.124068","","106","30","0.176837"
"81040","Cranberries","Arandanos o murtones y demas frutos del genero vaccinium frescos","Agricultura"," II Productos vegetales","-0.919372","3721","Creció mucho / Creció mucho","-62171859.770492","2615558.250000","1.025236","2.404597","-0.770041","0","","","","","106","30","0.176837"
"81090","Fruits, fresh nes","Otros frutos frescos.","Agricultura"," II Productos vegetales","-1.667349","4402","Creció mucho / Creció mucho","50519995.316940","144406.105469","0.022166","0.707354","-0.854596","0","0.157494","-0.158074","-0.589199","","106","30","0.176837"
"81110","Strawberries, frozen","Fresas (frutillas) congeladas","Agricultura"," II Productos vegetales","-1.069421","3902","Creció / Creció","-16716.202186","347941.011719","0.419485","1.919094","-0.664869","1","1.103450","0.675401","0.009182","Recuperación de posiciones","351","33","0.269946"
"81120","Frozen rasp-, mul-berries, etc","Frambuesas, zarzamoras, moras y moras-frambuesas y grosellas, congelad","Agricultura"," II Productos vegetales","-0.242619","2830","Decreció / Decreció","3420532.229508","0.001694","0.000000","1.618398","-0.047481","0","1.099121","0.829725","0.403498","","351","33","0.269946"
"81190","Frozen fruits and nuts","Otras frutas congeladas","Agricultura"," II Productos vegetales","-0.747850","3493","Creció mucho / Creció","8537088.450820","197883.010417","0.097573","1.299798","-0.484743","1","0.738125","0.444133","-0.015158","Recuperación de posiciones","351","33","0.269946"
"81210","Cherries, preserved","Cerezas provisionalmente conservadas","Agricultura"," II Productos vegetales","-0.244424","2833","Decreció / Decreció","633173.967213","1859.826009","0.023150","0.711957","-0.696617","0","0.334604","0.168537","-0.160997","","351","33","0.269946"
"81290","Preserved fruits and nuts","Los demas frutos conservados provisionalmente","Agricultura"," II Productos vegetales","-1.668550","4405","Creció / Creció","993941.245902","0.000000","0.000000","0.241903","-0.667188","0","-0.130961","-0.367461","-0.644801","","351","33","0.269946"
"81310","Apricots, dried","Damascos desecados o deshidratados (incluye: damascos descarozados)","Agricultura"," II Productos vegetales","-1.291779","4124","Decreció / Decreció","2085237.814208","0.197776","0.000001","0.687641","-1.595117","0","0.033147","-0.278933","-0.834455","","351","33","0.269946"
"81320","Prunes, dried","Ciruelas desecadas o deshidratadas","Agricultura"," II Productos vegetales","-0.910966","3712","Decreció / Decreció","-38173663.890710","4576.844028","0.011913","2.326182","-1.092469","0","1.318737","0.824090","-0.021498","","351","33","0.269946"
"81330","Apples, dried","Manzanas desecadas o deshidratadas","Agricultura"," II Productos vegetales","-0.641324","3377","Creció / Se mantuvo","-4086930.920765","7.624737","0.000059","1.321321","-0.012450","0","0.858302","0.595349","0.230463","","351","33","0.269946"
"81340","Fruits, dried nes","Los demas frutos secos","Agricultura"," II Productos vegetales","-1.707469","4426","Creció / Creció","3541915.256831","922.985619","0.001128","0.767826","-0.688669","0","0.228998","-0.091357","-0.506421","","351","33","0.269946"
"81350","Mixtures of edible nuts & fruits","Mezclas de frutas secas o de frutos de cascara de este capitulo.","Agricultura"," II Productos vegetales","-0.637000","3372","Decreció / Decreció","2238981.035519","21648.829575","0.069485","0.611054","0.519169","0","0.467872","0.338472","0.257692","","351","33","0.269946"
"81400","Peel of citrus, fruit","Cortezas de agrios, de melones y de sandias, frescas, congeladas, pres","Agricultura"," II Productos vegetales","-1.439783","4250","Decreció / Decreció","-924832.915301","0.000057","0.000000","1.911473","-1.053027","0","0.983447","0.500097","-0.260366","","351","33","0.269946"
"90111","Coffee, not roasted","Cafe sin tostar, sin descafeinar.","Agricultura"," II Productos vegetales","-2.511827","4646","Decreció mucho / Decreció mucho","122676012.456284","68.902478","0.000005","1.830613","-2.081656","0","0.613915","-0.015942","-1.015518","","106","30","0.176837"
"90112","Decaffeinated coffee, not roasted,","Cafe sin tostar, descafeinado.","Agricultura"," II Productos vegetales","-1.820907","4490","Decreció / Decreció","7218329.732240","16.525715","0.000021","1.648581","-1.396505","0","0.692615","0.193412","-0.589080","","3904","150","0.238907"
"90121","Coffee, roasted","Cafe tostado sin descafeinar","Agricultura"," II Productos vegetales","-0.001692","2458","Creció mucho / Creció mucho","67912954.191257","6861.276693","0.000830","0.831357","0.569108","0","0.695603","0.599185","0.505083","","3904","150","0.238907"
"90122","Decaffeinated coffee, roasted,","Cafe tostado descafeinado","Agricultura"," II Productos vegetales","-0.340482","2969","Creció / Creció","3938121.199454","0.000000","0.000000","0.801879","-0.051274","0","0.517012","0.360119","0.132370","","3904","150","0.238907"
"90130","Coffee husks and skins","Cáscaras y pieles de café","Agricultura"," II Productos vegetales","-0.855825","3640","Creció / Creció","622656.983607","0.000000","0.000000","1.391322","-0.443431","0","0.799657","0.483205","0.003897","","3904","150","0.238907"
"90140","Coffee substitutes","Sustitutos de café","Agricultura"," II Productos vegetales","-1.489505","4291","Decreció / Decreció","225400.019126","0.000000","0.000000","1.066246","-1.220812","0","0.353259","-0.016669","-0.601868","","3904","150","0.238907"
"90210","Tea, green, in packages <3kg","Te verde en envases contenido inferior o igual a 3 kg.","Agricultura"," II Productos vegetales","-1.321874","4152","Creció / Creció","6409240.371585","10056.323242","0.011036","-0.910871","-0.721067","0","-0.914011","-0.945621","-0.928210","","3904","150","0.238907"
"90220","Tea, green, in packages >3kg","Te verde sin fermentar presentado de otra forma.","Agricultura"," II Productos vegetales","-1.498427","4295","Creció mucho / Creció","4267986.144809","0.000000","0.000000","-1.273285","-1.001189","0","-1.241380","-1.250290","-1.207127","","106","30","0.176837"
"90230","Tea, black, in <3kg packages","Te negro (fermentado) y té parcialmente fermentado, en envases con un","Agricultura"," II Productos vegetales","-1.628004","4383","Creció / Decreció","8926807.024590","215257.796875","0.145871","0.849471","-1.088517","0","0.214126","-0.130521","-0.641992","","3904","150","0.238907"
"90240","Tea, black, in >3kg packages","Te negro fermentado y te parcialmente fermentado, presentados de otra","Agricultura"," II Productos vegetales","-2.396925","4641","Creció mucho / Creció","-52517275.521858","19310.593750","0.006750","1.961712","-1.944250","0","0.744656","0.113494","-0.885630","","106","30","0.176837"
"90300","Mate","Yerba mate","Agricultura"," II Productos vegetales","-1.894207","4511","Decreció / Decreció","-82814280.387978","98156.712240","0.642089","10.815230","-3.275436","0","6.726153","4.750676","1.297071","Oportunidades cercanas, Objetivos factibles, Apuestas ambiciosas","106","30","0.176837"
"90411","Pepper, whole","Pimienta sin triturar ni pulverizar","Agricultura"," II Productos vegetales","-1.933053","4522","Decreció mucho / Decreció mucho","9857718.702186","1002.224915","0.000852","0.625109","-1.369411","0","-0.029611","-0.385153","-0.911965","","106","30","0.176837"
"90412","Pepper, crushed or ground","Pimienta triturada o pulverizada.","Agricultura"," II Productos vegetales","-0.861010","3649","Decreció / Decreció","2698586.603825","4635.552490","0.012859","0.814674","0.142670","0","0.512705","0.311536","0.093351","","106","30","0.176837"
"90420","Capsicum or Pimenta","Pimientos secos, triturados o pulverizados (pimenton).","Agricultura"," II Productos vegetales","-2.131756","4586","Creció mucho / Creció mucho","13252264.398907","78308.360677","0.049845","-0.135547","-1.191519","0","-0.546362","-0.798782","-1.109787","","106","30","0.176837"
"90500","Vanilla beans","Vainilla.","Agricultura"," II Productos vegetales","-1.948754","4531","Creció mucho / Creció mucho","8645781.259563","15.889435","0.000015","0.235443","-2.212908","0","-0.472647","-0.813484","-1.412364","","106","30","0.176837"
"90610","Cinnamon, whole","Canela y flores del canelero, sin triturar ni pulverizar.","Agricultura"," II Productos vegetales","-2.251702","4620","Creció / Creció","3800667.838798","2.463528","0.000006","-1.642775","-1.773218","0","-1.729756","-1.797171","-1.853706","","106","30","0.176837"
"90620","Cinnamon, crushed or ground","Canela y flores de canelero, triturados o pulverizados.","Agricultura"," II Productos vegetales","-1.072786","3910","Creció / Creció","814202.382514","2218.112020","0.017733","0.134862","-0.534954","0","-0.119866","-0.274122","-0.468468","","106","30","0.176837"
"90700","Cloves","Clavo (frutos, clavillos y pedunculos).","Agricultura"," II Productos vegetales","-1.433618","4247","Creció / Decreció","3029480.549180","1215.504395","0.003596","-0.267681","-2.097913","0","-0.750321","-0.958426","-1.382769","","106","30","0.176837"
"90810","Nutmeg","Nuez moscada.","Agricultura"," II Productos vegetales","-1.580248","4356","Decreció / Decreció","1060570.439891","2085.501341","0.015703","-0.550106","-1.323249","0","-0.807749","-0.949420","-1.155556","","106","30","0.176837"
"90820","Mace","Macis.","Agricultura"," II Productos vegetales","-1.863177","4505","Creció / Creció","410411.169399","0.000000","0.000000","-0.590973","-1.613507","0","-0.922700","-1.101047","-1.369164","","106","30","0.176837"
"90830","Cardamoms","Amomos y cardamomos.","Agricultura"," II Productos vegetales","-1.656367","4396","Creció mucho / Creció","4828044.688525","0.000000","0.000000","-0.291196","-1.809374","0","-0.731349","-0.943775","-1.315669","","106","30","0.176837"
"90910","Anise or badian seeds","Semillas de anis o badiana","Agricultura"," II Productos vegetales","-1.126539","3961","Creció / Creció","1456047.169399","2426.206675","0.012949","0.145866","0.069454","0","0.003343","-0.127718","-0.206621","","106","30","0.176837"
"90920","Coriander seeds","Semillas de cilantro.","Agricultura"," II Productos vegetales","-1.307625","4141","Decreció / Decreció","-2601565.306011","1334145.898478","10.668841","1.845166","-0.355072","0","","","","","106","30","0.176837"
"90930","Cumin seeds","Semillas de comino","Agricultura"," II Productos vegetales","-1.951128","4533","Creció / Creció","3848064.046448","2925.002508","0.006860","0.139301","-1.578739","0","-0.413350","-0.708295","-1.156424","","106","30","0.176837"
"90950","Fennel seeds, juniper berries","Semillas de hinojo o enebro","Agricultura"," II Productos vegetales","-0.292428","2902","Se mantuvo / Se mantuvo","228.215847","0.000000","0.000000","-0.908882","-2.123263","0","-1.090113","-1.089186","-1.301240","","106","30","0.176837"
"91010","Ginger","Jengibre","Agricultura"," II Productos vegetales","-1.875637","4507","Creció / Creció","6496728.510929","280.478144","0.000377","0.067260","-1.023502","0","-0.345182","-0.594010","-0.909307","","106","30","0.176837"
"91020","Saffron","Azafran","Agricultura"," II Productos vegetales","-1.435997","4248","Creció / Creció","1732493.062842","1896.559652","0.009223","-0.129866","-1.949515","0","-0.624409","-0.846005","-1.275241","","106","30","0.176837"
"91030","Turmeric","Curcuma","Agricultura"," II Productos vegetales","-2.563537","4650","Creció / Creció","1923491.631148","58.386008","0.000250","-0.335510","-1.917025","0","-0.874616","-1.176494","-1.604199","","106","30","0.176837"
"91050","Curry","Curry","Agricultura"," II Productos vegetales","0.255489","2020","Se mantuvo / Se mantuvo","628.081967","0.000000","0.000000","-0.483539","-2.380497","0","-0.789028","-0.809973","-1.152413","","106","30","0.176837"
"91091","Mixtures of spices","Las demas mezclas de especias, provistas en la nota 1b del capitulo 09","Agricultura"," II Productos vegetales","-0.868147","3659","Creció / Creció","2577814.128415","5571.899251","0.015421","0.360033","0.263334","0","0.217876","0.090223","0.009474","","106","30","0.176837"
"91099","Spices nes","Las demas especias","Agricultura"," II Productos vegetales","-1.420392","4234","Creció / Decreció","3633613.112022","7902.245443","0.013568","0.739630","-0.554296","0","0.264843","-0.015856","-0.382642","","106","30","0.176837"
"100110","Durum wheat","Trigo duro","Agricultura"," II Productos vegetales","-0.532526","3240","Decreció mucho / Decreció mucho","-15704485.991803","540482.099691","0.097204","2.497922","-0.530236","0","1.589245","1.134793","0.377639","","10772","3517","0.110808"
"100190","Wheat & meslin","Los demas trigo y morcajo o tranquillon","Agricultura"," II Productos vegetales","-0.297154","2912","Decreció mucho / Decreció mucho","-1915280696.215850","409002953.775391","14.549981","3.210770","-0.519589","0","","","","","10772","3517","0.110808"
"100200","Rye","Centeno.","Agricultura"," II Productos vegetales","0.657787","1358","Decreció / Decreció","2081530.215847","0.000000","0.000000","1.068949","0.244485","0","0.862940","0.780601","0.595150","","10772","3517","0.110808"
"100300","Barley","Cebada","Agricultura"," II Productos vegetales","0.139471","2243","Decreció mucho / Decreció mucho","-446768054.428962","8171539.172343","1.496267","2.466489","-0.109672","0","","","","","10772","3517","0.110808"
"100400","Oats","Avena","Agricultura"," II Productos vegetales","0.339225","1883","Decreció / Decreció","5014179.333333","5926.383575","0.009243","1.838021","-0.672514","0","1.186034","0.910628","0.333581","","10772","3517","0.110808"
"100510","Maize (corn) seed","Semillas de maiz (zea mays l.)","Agricultura"," II Productos vegetales","-1.033609","3857","Decreció mucho / Decreció mucho","-161978561.857924","5950326.000000","2.580505","3.304926","-0.922566","0","","","","","10772","3517","0.110808"
"100590","Maize except seed corn","Los demas maices","Agricultura"," II Productos vegetales","-0.964102","3777","Creció mucho / Creció mucho","-4081880436.590160","529786373.389203","21.699578","3.795122","-1.226828","0","","","","","10772","3517","0.110808"
"100610","Rice, in the husk","Arroz con cascara. (arroz paddy).","Agricultura"," II Productos vegetales","-1.590009","4362","Decreció / Decreció","-9080777.521858","2649793.287760","3.651593","3.178671","-1.292215","0","","","","","10772","3517","0.110808"
